E_Name,Class,Direction,Time 
E_128635,truck,route_8,11657.7009279
E_128655,truck,route_8,11658.5836349
E_128664,car,route_7,11659.470819
E_128697,truck,route_8,11661.6522901
E_128746,car,route_7,11663.6746706
E_128734,car,route_8,11664.0800377
E_128742,car,route_6,11664.4050629
E_128752,car,route_7,11665.1461428
E_128779,car,route_7,11665.8725018
E_128793,car,route_8,11666.1158311
E_128804,car,route_7,11666.6851165
E_128792,car,route_6,11666.7650285
E_128806,car,route_7,11666.847028
E_128810,car,route_8,11667.2470612
E_128827,truck,route_8,11667.972214700001
E_128843,truck,route_8,11668.6179494
E_128846,car,route_7,11668.7009029
E_128852,truck,route_8,11669.184194200001
E_128967,car,route_8,11677.099108100001
E_128970,car,route_8,11677.258821200001
E_128975,car,route_8,11677.7511891
E_128976,car,route_8,11677.9907341
E_128981,truck,route_8,11678.3155859
E_128988,truck,route_8,11678.8095323
E_129011,truck,route_8,11680.8984575
E_129044,truck,route_8,11683.8199436
E_129046,truck,route_8,11684.0600703
E_129047,truck,route_8,11684.3061161
E_129086,truck,route_8,11687.5505172
E_129087,truck,route_8,11687.7908948
E_129038,car,route_7,11689.2355842
E_129104,car,route_6,11691.4908624
E_129121,car,route_7,11693.6023249
E_129172,motorcycle,route_7,11699.5871877
E_129177,motorcycle,route_7,11699.7516711
E_129185,motorcycle,route_7,11700.6334558
E_129277,car,route_7,11717.9755709
E_129233,bus,route_8,11719.9137975
E_129295,car,route_7,11724.7004245
E_129338,car,route_7,11729.9617749
E_129367,car,route_7,11733.7830501
E_129397,truck,route_8,11740.222430400001
E_129425,car,route_7,11741.1063169
E_129426,truck,route_8,11741.511705
E_129430,car,route_8,11742.242447
E_129480,car,route_7,11749.0940568
E_129585,truck,route_8,11762.2629261
E_129586,bus,route_8,11762.6716582
E_129587,bus,route_8,11762.8339872
E_129589,bus,route_8,11763.314841700001
E_129595,truck,route_8,11764.5194263
E_129598,truck,route_8,11764.760906900001
E_129591,car,route_7,11766.1305766
E_129627,car,route_7,11768.2981851
E_129654,bus,route_6,11772.2579527
E_129665,car,route_7,11773.558088
E_129685,truck,route_8,11775.9802115
E_129657,car,route_7,11777.0380948
E_129731,truck,route_8,11781.4013317
E_129750,bus,route_8,11786.6673223
E_129800,truck,route_8,11791.0382949
E_129785,car,route_7,11794.5371166
E_129825,car,route_7,11794.9050056
E_129852,truck,route_8,11801.465331200001
E_129863,truck,route_8,11802.191685400001
E_129946,truck,route_8,11811.6133679
E_129954,car,route_8,11812.199624500001
E_129958,truck,route_8,11812.7123569
E_129974,bus,route_7,11816.6023087
E_130007,bus,route_8,11819.8521172
E_130027,bus,route_8,11820.5130064
E_130035,car,route_7,11821.846464
E_130033,bus,route_8,11821.8465055
E_130044,bus,route_7,11822.6573436
E_130046,bus,route_7,11822.8062856
E_130073,bus,route_8,11824.955585900001
E_130092,truck,route_8,11826.8039923
E_130103,truck,route_8,11827.9173651
E_130108,truck,route_8,11828.8824332
E_130118,truck,route_8,11829.7687546
E_130133,truck,route_8,11831.329084500001
E_130160,truck,route_8,11834.3087883
E_130181,truck,route_8,11836.466072000001
E_130189,truck,route_8,11837.581986000001
E_130197,truck,route_8,11838.6200141
E_130206,truck,route_8,11839.215350100001
E_130238,truck,route_8,11842.5613656
E_130266,bus,route_7,11845.2455891
E_130270,bus,route_7,11845.468062400001
E_130278,bus,route_7,11847.2560111
E_130314,bus,route_7,11850.011105900001
E_130317,bus,route_7,11850.1591109
E_130334,car,route_7,11851.4265493
E_130371,bus,route_7,11853.7594016
E_130376,bus,route_8,11854.2121158
E_130483,car,route_7,11863.1154658
E_130496,car,route_7,11863.789008900001
E_130499,car,route_7,11864.090178800001
E_130501,car,route_7,11864.2383611
E_130502,car,route_7,11864.313448500001
E_130504,car,route_7,11864.4656092
E_130505,car,route_7,11864.6141571
E_130611,bus,route_8,11872.483753800001
E_130621,bus,route_7,11873.3841121
E_130622,bus,route_8,11873.5341995
E_130625,bus,route_8,11873.7653912
E_130678,truck,route_8,11880.0281409
E_130690,truck,route_8,11880.9352063
E_130692,truck,route_8,11881.3837444
E_130697,truck,route_8,11881.6109031
E_130701,car,route_8,11882.5921425
E_130708,truck,route_8,11883.195225200001
E_130719,truck,route_8,11883.944874
E_130722,truck,route_8,11884.169548
E_130724,truck,route_8,11884.3224416
E_130733,truck,route_8,11885.1497629
E_130774,car,route_7,11890.036344
E_130776,car,route_7,11890.335882
E_130778,car,route_7,11890.486050200001
E_130820,truck,route_8,11896.0825416
E_130838,truck,route_8,11898.8725101
E_130895,truck,route_8,11907.1317769
E_130913,truck,route_8,11910.236763500001
E_130979,truck,route_8,11921.9854773
E_130998,truck,route_8,11924.5611345
E_131017,car,route_7,11927.6815334
E_131019,car,route_7,11927.9115356
E_131073,truck,route_8,11933.0024643
E_131083,truck,route_8,11934.220338000001
E_131087,truck,route_8,11934.4475822
E_131090,truck,route_8,11934.676566600001
E_131115,bus,route_8,11937.1114129
E_131127,truck,route_8,11937.263058
E_131141,car,route_8,11938.1042767
E_131112,car,route_7,11941.4663966
E_131173,bus,route_7,11942.1542323
E_131174,car,route_7,11942.3059994
E_131217,truck,route_8,11948.879955100001
E_131235,truck,route_8,11951.780547800001
E_131354,bus,route_7,11961.582510600001
E_131351,truck,route_8,11963.5796711
E_131369,truck,route_8,11965.1153461
E_131542,car,route_6,11978.0669589
E_131547,car,route_8,11978.8581684
E_131565,car,route_8,11979.507943800001
E_131573,car,route_8,11979.9118504
E_131610,car,route_7,11982.650378100001
E_131606,car,route_6,11983.368393300001
E_131608,car,route_8,11986.343250400001
E_131668,truck,route_7,11987.388211
E_131729,bus,route_6,11989.067652
E_131766,car,route_6,11994.4184712
E_131819,car,route_8,11994.6587318
E_131866,car,route_7,11995.5431614
E_131938,truck,route_8,12000.2809325
E_131992,car,route_8,12000.679027600001
E_131932,car,route_6,12002.357498200001
E_132058,car,route_8,12006.1539914
E_132066,car,route_6,12007.2050125
E_132182,car,route_6,12007.848562000001
E_132224,car,route_7,12010.5143779
E_132204,car,route_8,12010.5974047
E_132307,car,route_8,12014.0600935
E_132311,bus,route_6,12014.060167
E_132348,motorcycle,route_8,12016.6307465
E_132352,motorcycle,route_8,12016.8669838
E_132380,motorcycle,route_7,12018.8561948
E_132387,car,route_8,12019.8264009
E_132378,bus,route_6,12022.693329
E_132479,bus,route_8,12025.1119702
E_132522,bus,route_6,12029.7935623
E_132574,truck,route_8,12032.6057126
E_132585,truck,route_6,12033.50155
E_132615,motorcycle,route_8,12035.1303393
E_132587,car,route_6,12037.1684874
E_132714,car,route_7,12040.7261676
E_132708,truck,route_6,12042.4039016
E_132754,truck,route_8,12042.8398192
E_132767,truck,route_8,12043.20764
E_132774,truck,route_8,12044.9562845
E_132811,truck,route_8,12045.395547
E_132773,bus,route_7,12045.758356
E_132862,truck,route_6,12047.938086600001
E_132884,car,route_8,12048.960507
E_132925,car,route_6,12050.7848524
E_132948,motorcycle,route_7,12051.4408191
E_132946,car,route_8,12051.5129271
E_133019,car,route_6,12054.0621721
E_133036,motorcycle,route_7,12054.4285567
E_133040,motorcycle,route_7,12054.9360524
E_133088,car,route_8,12056.9742105
E_133098,car,route_7,12058.2120952
E_133129,motorcycle,route_7,12059.9639454
E_133097,truck,route_6,12060.401910800001
E_133131,car,route_8,12061.2035495
E_133166,car,route_7,12062.6608093
E_133167,car,route_7,12062.6608527
E_133203,car,route_8,12066.0759444
E_133207,car,route_8,12066.3674815
E_133210,car,route_8,12066.585647
E_133214,car,route_8,12066.8768187
E_133282,car,route_7,12073.001720100001
E_133298,car,route_7,12073.5098039
E_133332,car,route_8,12077.0109177
E_133471,car,route_8,12088.0234554
E_133508,car,route_8,12090.797707900001
E_133520,car,route_7,12092.6938644
E_133540,car,route_8,12093.7168477
E_133576,car,route_6,12097.7369068
E_133642,car,route_8,12102.1824277
E_133596,car,route_6,12102.4720601
E_133707,car,route_8,12107.137518
E_133708,motorcycle,route_8,12107.2821921
E_133726,car,route_7,12110.7242829
E_133769,car,route_8,12112.3317362
E_133780,motorcycle,route_7,12113.422448700001
E_133805,car,route_8,12115.5345571
E_133843,motorcycle,route_7,12117.8752532
E_133918,car,route_7,12127.0004187
E_133984,car,route_8,12130.2815856
E_133987,car,route_8,12130.4268813
E_134065,car,route_7,12138.677156400001
E_134097,car,route_8,12143.5026165
E_134102,car,route_8,12143.943409
E_134118,car,route_8,12145.1784376
E_134127,car,route_8,12146.3419914
E_134278,truck,route_7,12170.8930695
E_134352,car,route_8,12177.957558
E_134369,car,route_8,12181.2288617
E_134367,car,route_7,12181.9563545
E_134394,car,route_7,12184.7968099
E_134417,car,route_7,12188.6514456
E_134491,car,route_8,12195.654251
E_134514,car,route_7,12199.5841758
E_134531,car,route_8,12201.5510602
E_134543,car,route_8,12202.5702177
E_134655,motorcycle,route_7,12213.4164747
E_134678,car,route_7,12218.1526719
E_134735,car,route_8,12221.4415001
E_134791,motorcycle,route_7,12225.1728636
E_134795,car,route_8,12225.3908834
E_134809,car,route_8,12226.1913329
E_134820,car,route_8,12226.5565642
E_134870,car,route_8,12230.4969376
E_134964,car,route_8,12240.4718949
E_135020,car,route_7,12246.592675400001
E_135025,bus,route_7,12247.6942919
E_135095,car,route_7,12255.992301600001
E_135099,car,route_7,12256.3562919
E_135100,car,route_7,12256.5029763
E_135104,car,route_7,12257.5954499
E_135182,car,route_7,12267.9463806
E_135219,car,route_7,12268.2349701
E_135274,car,route_8,12273.7090009
E_135332,car,route_7,12279.9747735
E_135407,car,route_8,12286.8913746
E_135555,car,route_7,12305.53413
E_135580,car,route_8,12306.1916764
E_135613,car,route_7,12312.8864844
E_135687,car,route_8,12316.3925436
E_135727,car,route_8,12319.826184
E_135881,car,route_7,12339.135505
E_135973,car,route_7,12346.4307841
E_136053,car,route_8,12354.0220231
E_136056,car,route_8,12354.166527200001
E_136060,car,route_8,12354.6080344
E_136074,car,route_8,12355.4068859
E_136083,car,route_8,12355.9859738
E_136103,car,route_8,12357.228103700001
E_136106,car,route_8,12357.4465588
E_136138,car,route_7,12359.7711512
E_136156,car,route_8,12360.569781
E_136161,car,route_7,12360.7870288
E_136166,bus,route_7,12362.0280472
E_136181,bus,route_7,12362.462673
E_136204,bus,route_7,12363.8512403
E_133145,car,route_8,12363.9241484
E_136309,car,route_8,12371.2667204
E_136344,car,route_8,12371.8502958
E_136315,truck,route_6,12372.5034696
E_136374,truck,route_8,12376.943421
E_136476,motorcycle,route_6,12378.9757307
E_136467,car,route_7,12380.7204007
E_136481,car,route_8,12381.7413969
E_136501,car,route_6,12381.8154406
E_136534,motorcycle,route_7,12382.8385126
E_136563,car,route_6,12384.2209286
E_136599,car,route_8,12386.4750078
E_136557,truck,route_6,12386.7676304
E_136677,car,route_7,12389.2346512
E_136728,motorcycle,route_7,12390.2512189
E_136746,truck,route_8,12391.850325200001
E_136773,truck,route_8,12391.994423
E_136779,truck,route_8,12392.2123896
E_136922,car,route_6,12396.1461167
E_136987,car,route_8,12397.9656993
E_136953,car,route_6,12399.569334
E_136954,car,route_7,12399.6423547
E_137033,car,route_6,12400.445531
E_137031,car,route_6,12402.7764488
E_137090,car,route_6,12404.094698500001
E_137034,car,route_7,12404.2405053
E_137060,car,route_8,12406.2076861
E_136990,truck,route_6,12406.3527583
E_137152,car,route_7,12408.1790493
E_137166,car,route_8,12409.2719773
E_137170,motorcycle,route_6,12409.4188842
E_137175,truck,route_8,12409.5677751
E_137191,car,route_8,12412.4080521
E_137249,motorcycle,route_7,12412.552526
E_137192,car,route_6,12413.2058889
E_137295,motorcycle,route_6,12414.9541702
E_137299,truck,route_6,12415.465751400001
E_137286,car,route_7,12415.6109466
E_137376,motorcycle,route_6,12418.3146167
E_137426,car,route_7,12420.1373795
E_137493,truck,route_6,12422.9085729
E_137547,truck,route_6,12425.3918483
E_137546,truck,route_8,12425.5376407
E_137607,car,route_8,12428.83292
E_137660,motorcycle,route_7,12429.711067
E_137675,truck,route_8,12432.7101568
E_137728,truck,route_6,12433.881118000001
E_137752,car,route_7,12435.2709316
E_137757,car,route_7,12435.6394205
E_137761,car,route_7,12435.9351773
E_137765,car,route_6,12436.299208100001
E_137772,car,route_7,12436.811340100001
E_137786,car,route_7,12441.5861737
E_137829,car,route_7,12441.8816621
E_137769,car,route_6,12442.689575100001
E_137867,car,route_6,12445.3447106
E_137878,truck,route_8,12447.3459515
E_137880,truck,route_8,12447.4939699
E_137901,car,route_8,12449.047467
E_137941,bus,route_8,12450.7504886
E_137946,car,route_8,12451.3433246
E_137883,truck,route_7,12451.6410989
E_137961,car,route_8,12451.6412316
E_137976,car,route_8,12452.4590565
E_138030,car,route_6,12456.9805253
E_138034,car,route_6,12457.424821800001
E_138049,car,route_7,12458.9751781
E_138053,car,route_7,12459.1974188
E_138057,car,route_7,12459.4931228
E_138111,truck,route_7,12464.754094400001
E_138141,car,route_8,12468.218103000001
E_138183,car,route_6,12470.7234539
E_138169,car,route_8,12471.9432529
E_138245,motorcycle,route_7,12475.8860176
E_138227,car,route_6,12475.961642
E_138262,car,route_8,12477.4792552
E_138265,car,route_8,12478.4662321
E_138287,car,route_6,12480.2901272
E_138276,truck,route_8,12480.6740298
E_138316,car,route_7,12482.4263004
E_138315,car,route_8,12483.7943281
E_138354,car,route_6,12485.773472
E_138420,car,route_6,12489.5106576
E_138439,car,route_8,12490.1984975
E_138499,car,route_7,12497.9105354
E_138510,car,route_8,12506.4708038
E_138532,car,route_6,12506.624185300001
E_138644,car,route_7,12511.3212991
E_138674,car,route_8,12513.7073764
E_138738,car,route_8,12518.8376568
E_138791,car,route_6,12523.3480736
E_138814,car,route_8,12523.4311899
E_138863,car,route_6,12530.9755791
E_138897,car,route_7,12531.9429996
E_138929,car,route_7,12532.598024500001
E_139077,car,route_6,12542.8033755
E_139078,car,route_7,12544.0180151
E_139105,car,route_7,12544.5886582
E_139080,car,route_8,12544.7487329
E_139119,car,route_8,12545.4742806
E_139122,car,route_8,12548.5503448
E_139222,car,route_6,12553.866819500001
E_139186,car,route_8,12555.5700409
E_139244,car,route_7,12556.1370333
E_139285,car,route_6,12560.3149429
E_139290,car,route_8,12560.637037800001
E_139329,car,route_8,12564.3647359
E_139349,car,route_6,12567.9910998
E_139426,bus,route_8,12572.5770279
E_139437,car,route_7,12572.820296
E_139443,car,route_7,12573.0616612
E_139448,car,route_8,12574.0279761
E_139499,car,route_7,12580.085380800001
E_139457,car,route_7,12582.1890289
E_139541,car,route_8,12583.8993695
E_139563,car,route_8,12585.9281448
E_139646,car,route_7,12590.0470441
E_139626,car,route_6,12590.127973300001
E_139654,car,route_7,12592.5484468
E_139697,car,route_6,12593.4430685
E_139693,car,route_7,12593.4431231
E_139699,car,route_7,12593.6857365
E_139702,car,route_6,12593.928736400001
E_139705,car,route_6,12594.3370383
E_139795,car,route_7,12609.884311
E_139883,car,route_6,12613.368114500001
E_139900,car,route_7,12613.6097903
E_140102,car,route_7,12630.4070714
E_140244,car,route_7,12637.5393487
E_140376,car,route_7,12648.5159027
E_140383,car,route_7,12648.8375449
E_140437,car,route_8,12653.0542405
E_140517,car,route_8,12657.1211729
E_140536,car,route_7,12661.7566453
E_140872,car,route_7,12690.0937619
E_141037,car,route_7,12701.529973300001
E_141056,car,route_6,12701.9192167
E_141098,car,route_7,12709.3875966
E_141183,car,route_6,12710.4352141
E_141372,car,route_7,12725.3982766
E_141418,car,route_7,12728.1472823
E_141423,car,route_7,12728.4686098
E_141471,car,route_7,12733.2422434
E_141561,car,route_7,12738.3667007
E_141654,car,route_7,12749.3529832
E_141796,car,route_6,12764.103235
E_141813,car,route_6,12766.857323100001
E_141852,car,route_8,12772.4677176
E_141956,car,route_8,12778.4432002
E_141978,car,route_8,12779.410163800001
E_141989,car,route_8,12780.069204200001
E_142047,car,route_6,12785.464425600001
E_142075,bus,route_6,12785.864894100001
E_142085,car,route_7,12788.2615442
E_142032,car,route_8,12788.3405379
E_142103,car,route_6,12788.5820519
E_142105,car,route_6,12788.9011589
E_142112,car,route_6,12789.4637694
E_142181,car,route_7,12792.1261073
E_142196,car,route_7,12792.3634419
E_142240,car,route_6,12794.3828968
E_142313,motorcycle,route_7,12797.9273907
E_142322,motorcycle,route_7,12798.090070600001
E_142343,motorcycle,route_6,12798.8137762
E_142354,motorcycle,route_7,12798.8977965
E_142426,car,route_8,12801.2332717
E_142469,car,route_6,12802.5377414
E_142444,bus,route_7,12802.6978241
E_142475,car,route_8,12803.1031062
E_142495,car,route_8,12803.421875600001
E_142516,car,route_6,12804.4672192
E_142531,car,route_8,12805.115747
E_142530,car,route_6,12806.9757895
E_142585,car,route_8,12808.9909033
E_142651,motorcycle,route_8,12809.468347
E_142744,motorcycle,route_8,12811.881331300001
E_142835,truck,route_8,12815.193111
E_142834,truck,route_6,12815.5958288
E_142842,car,route_7,12817.5229357
E_143068,car,route_6,12824.2138528
E_143150,truck,route_8,12827.0394834
E_143188,car,route_7,12828.4201525
E_143269,car,route_7,12832.139307
E_143273,car,route_6,12833.5823075
E_143388,car,route_6,12838.1827121
E_143482,car,route_7,12839.7173133
E_143521,car,route_6,12841.086487800001
E_143530,car,route_7,12841.165738
E_143601,bus,route_8,12844.784852
E_143632,motorcycle,route_8,12845.8377372
E_143643,car,route_6,12846.4755018
E_143641,car,route_7,12846.555783400001
E_143646,car,route_8,12848.8197228
E_143719,car,route_6,12849.5461208
E_143724,car,route_6,12850.114443
E_143698,car,route_7,12850.2748402
E_143758,motorcycle,route_6,12851.8926221
E_143778,car,route_7,12853.181268100001
E_143733,truck,route_8,12853.5827844
E_143751,truck,route_6,12853.6625939
E_143832,car,route_6,12858.3500683
E_143875,car,route_6,12859.3213106
E_143880,truck,route_8,12859.7203464
E_143889,truck,route_8,12860.205309
E_143842,car,route_7,12865.2243112
E_143907,bus,route_6,12867.6405245
E_143957,truck,route_7,12869.6662172
E_144010,car,route_7,12873.4871897
E_144055,car,route_7,12878.094407300001
E_144082,car,route_7,12884.212595
E_144201,car,route_7,12894.768722
E_144272,car,route_7,12902.106510200001
E_144372,car,route_6,12910.6016932
E_144446,car,route_7,12919.3322679
E_144464,car,route_7,12921.1881017
E_144473,car,route_7,12922.0125672
E_144543,car,route_7,12933.0083148
E_144603,car,route_7,12942.784049
E_144702,car,route_7,12953.0609217
E_144778,car,route_7,12958.3115939
E_144866,motorcycle,route_7,12966.1692404
E_144913,car,route_7,12970.687744500001
E_144981,car,route_7,12980.7445368
E_145061,car,route_7,12988.6971268
E_145094,car,route_7,12994.0972881
E_145105,car,route_7,12995.1156364
E_145212,car,route_7,13011.3364402
E_145238,car,route_7,13017.5094483
E_145247,car,route_7,13017.8042379
E_145284,car,route_7,13031.5311358
E_145382,car,route_7,13050.4121041
E_145492,car,route_7,13069.2417977
E_145610,car,route_8,13089.4412574
E_145701,car,route_7,13104.8941188
E_145915,car,route_7,13130.1038713
E_146211,car,route_7,13158.1559921
E_146354,car,route_8,13172.8962563
E_146410,car,route_7,13177.4460283
E_146435,truck,route_8,13178.087498500001
E_146484,truck,route_6,13180.088333400001
E_146447,bus,route_8,13180.4099126
E_146519,bus,route_8,13181.2129177
E_146564,car,route_6,13184.8960542
E_146600,car,route_6,13185.9379605
E_146624,car,route_7,13187.9548228
E_146594,truck,route_8,13191.8796017
E_146689,motorcycle,route_7,13192.928794
E_146694,motorcycle,route_6,13193.165616100001
E_146778,car,route_8,13198.4023948
E_146808,car,route_6,13198.6446196
E_146835,car,route_8,13199.3623155
E_146785,car,route_6,13199.7636098
E_146856,car,route_8,13200.3324008
E_146882,car,route_6,13201.1331029
E_146866,car,route_7,13202.3511072
E_146941,bus,route_8,13203.8877288
E_146955,car,route_7,13206.716118
E_146958,bus,route_6,13207.1186347
E_147059,car,route_7,13209.1421194
E_147057,car,route_6,13212.143091400001
E_147122,bus,route_8,13214.5676336
E_147130,bus,route_7,13214.6470682
E_147077,car,route_6,13214.8901107
E_147225,car,route_6,13220.1298502
E_147228,car,route_7,13220.8467065
E_147270,motorcycle,route_6,13222.0670686
E_147319,car,route_8,13224.4844232
E_147351,car,route_6,13225.6171844
E_147380,motorcycle,route_7,13226.1852363
E_147397,car,route_8,13228.5886836
E_147388,truck,route_6,13228.6735105
E_147476,car,route_6,13231.8203016
E_147491,car,route_8,13231.900689
E_147503,car,route_6,13232.460726000001
E_147514,car,route_8,13233.1955584
E_147469,car,route_7,13234.1655107
E_147577,bus,route_8,13236.1112073
E_147630,car,route_7,13237.881726
E_147660,car,route_6,13238.2010608
E_147675,motorcycle,route_6,13238.8497613
E_147681,car,route_6,13239.090479800001
E_147685,car,route_6,13239.169987000001
E_147602,truck,route_6,13239.4840484
E_147728,car,route_7,13243.2625658
E_147788,car,route_7,13244.554224900001
E_147727,truck,route_6,13244.9614346
E_147796,car,route_6,13245.2843599
E_147869,truck,route_7,13248.6563521
E_147874,car,route_7,13248.976469000001
E_147933,motorcycle,route_6,13251.8048142
E_147920,car,route_6,13252.204103600001
E_148005,car,route_7,13255.5075401
E_148010,car,route_7,13255.8260772
E_147904,car,route_8,13261.9889227
E_148051,car,route_7,13263.280463000001
E_148177,car,route_8,13269.5610834
E_148191,car,route_7,13269.9641331
E_148195,car,route_8,13270.0489448
E_148198,motorcycle,route_6,13270.377623800001
E_148203,car,route_8,13270.4582474
E_148311,car,route_7,13278.6332428
E_148632,bus,route_7,13295.0461238
E_148918,motorcycle,route_7,13315.0516359
E_149051,motorcycle,route_7,13325.1190181
E_149353,car,route_7,13354.1864666
E_149604,motorcycle,route_6,13363.731432300001
E_149655,car,route_7,13371.2483722
E_149802,car,route_7,13376.4544394
E_149856,motorcycle,route_7,13379.6968395
E_149959,motorcycle,route_6,13384.9650157
E_150066,motorcycle,route_6,13390.7088758
E_150116,motorcycle,route_6,13393.4572401
E_150136,motorcycle,route_6,13394.9091744
E_150323,car,route_7,13409.1349929
E_150334,car,route_7,13410.1031506
E_150377,motorcycle,route_6,13413.1701033
E_150412,car,route_7,13414.6343852
E_150414,motorcycle,route_6,13414.793188900001
E_150426,car,route_7,13415.3639478
E_150630,car,route_7,13428.6164734
E_150665,motorcycle,route_6,13430.3183236
E_150704,motorcycle,route_6,13432.7428621
E_150710,motorcycle,route_6,13432.9830614
E_150712,motorcycle,route_7,13433.1439022
E_150716,motorcycle,route_7,13433.3055004
E_150720,motorcycle,route_7,13433.4724021
E_150734,motorcycle,route_6,13434.2831741
E_151235,car,route_7,13467.4528956
E_151580,motorcycle,route_6,13490.0679654
E_151634,car,route_7,13493.1361968
E_151643,car,route_7,13493.697369
E_151824,motorcycle,route_6,13506.428578000001
E_152062,motorcycle,route_6,13521.208665
E_152589,motorcycle,route_6,13550.2819591
E_152535,car,route_7,13551.4830547
E_152671,car,route_6,13557.9271329
E_152733,car,route_7,13566.1159657
E_152771,car,route_7,13566.6833143
E_152778,car,route_7,13567.0819637
E_152783,car,route_7,13567.3230945
E_153287,motorcycle,route_6,13602.323985
E_153024,car,route_8,13602.687684
E_153300,car,route_8,13603.2001674
E_153340,truck,route_6,13606.4777995
E_153382,car,route_8,13609.3232424
E_153469,motorcycle,route_6,13610.493071
E_153440,car,route_6,13611.0083857
E_153523,car,route_8,13612.6849223
E_153539,car,route_8,13613.1236609
E_153513,car,route_8,13615.3168573
E_153525,truck,route_6,13615.463489
E_153638,truck,route_6,13615.8292785
E_153662,bus,route_8,13616.8465536
E_153680,car,route_8,13617.4285882
E_153665,car,route_6,13620.2060181
E_153846,motorcycle,route_6,13622.9678114
E_153874,motorcycle,route_6,13623.7657014
E_153943,car,route_6,13625.947880900001
E_153947,car,route_8,13626.4589128
E_154060,car,route_7,13629.3066144
E_154101,truck,route_6,13631.4217528
E_154154,motorcycle,route_6,13633.3897806
E_154185,car,route_8,13634.563344
E_154182,car,route_8,13634.6361227
E_154201,car,route_7,13635.3637641
E_154205,truck,route_6,13635.4361176
E_154217,truck,route_6,13635.6566473
E_154207,truck,route_8,13636.756034600001
E_154243,car,route_6,13636.9018621
E_154317,car,route_7,13640.5489989
E_154299,truck,route_8,13641.5029397
E_154248,car,route_6,13642.2364953
E_154367,car,route_8,13643.329834
E_154368,truck,route_8,13646.1760347
E_154382,truck,route_7,13646.2483568
E_154334,truck,route_6,13646.8352178
E_154427,car,route_8,13647.641448
E_154415,truck,route_7,13649.0260031
E_154452,car,route_6,13649.6867918
E_154459,car,route_8,13650.1255487
E_154466,car,route_6,13650.4188544
E_154467,car,route_8,13650.7822387
E_154510,car,route_6,13652.9042352
E_154498,car,route_8,13653.1222866
E_154470,truck,route_7,13653.9967343
E_154529,car,route_8,13654.0693649
E_154536,car,route_8,13654.2919429
E_154542,car,route_6,13654.8742469
E_154549,car,route_8,13655.019927700001
E_154554,car,route_8,13656.1215276
E_154564,car,route_6,13657.6583788
E_154585,truck,route_8,13659.2634411
E_154572,car,route_6,13661.0849655
E_154676,car,route_8,13662.3235689
E_154714,car,route_8,13663.8587669
E_154718,car,route_8,13664.0759129
E_154654,car,route_6,13664.148725500001
E_154708,car,route_8,13665.5362649
E_154748,motorcycle,route_7,13665.8276595
E_154743,car,route_6,13667.2827584
E_154777,car,route_8,13667.2828195
E_154792,car,route_6,13668.742417
E_154802,car,route_6,13669.0363452
E_154801,truck,route_8,13669.184528400001
E_154788,car,route_6,13670.1317123
E_154808,car,route_7,13673.7779103
E_154689,truck,route_6,13675.7431342
E_154857,car,route_8,13676.2575519
E_154878,car,route_8,13677.2801474
E_154879,car,route_7,13677.2802104
E_154907,car,route_6,13679.6860022
E_154911,car,route_6,13679.8342584
E_154919,car,route_6,13680.6335505
E_154978,car,route_6,13684.4252571
E_154996,car,route_6,13686.0322934
E_155029,motorcycle,route_7,13687.4929292
E_155082,motorcycle,route_7,13690.9925534
E_155087,car,route_8,13690.9926142
E_155145,car,route_8,13698.2667077
E_155224,car,route_7,13711.4955917
E_155382,car,route_7,13722.942928100001
E_155394,car,route_8,13723.306867700001
E_155406,car,route_8,13724.3662112
E_155433,car,route_7,13725.6071966
E_155473,car,route_8,13727.206787500001
E_155483,car,route_8,13727.9358113
E_155489,car,route_8,13728.3036918
E_155493,car,route_8,13728.4522003
E_155497,car,route_8,13728.8160714
E_155500,car,route_7,13728.889226700001
E_155508,car,route_8,13729.4004258
E_155574,car,route_7,13732.5471545
E_155620,car,route_7,13734.6652206
E_155634,car,route_8,13735.400916800001
E_155703,car,route_7,13741.2418983
E_155771,bus,route_7,13741.5324652
E_155783,car,route_8,13742.3406433
E_155816,car,route_6,13744.5363542
E_155825,car,route_8,13744.608453
E_155829,car,route_6,13745.042625600001
E_155833,car,route_8,13745.2628013
E_155835,car,route_6,13745.2628656
E_155873,car,route_8,13747.091083
E_155890,car,route_8,13747.7459983
E_155963,car,route_6,13751.3976365
E_155965,car,route_8,13751.6931098
E_155988,car,route_8,13752.7913183
E_155989,car,route_8,13752.9364026
E_155992,car,route_8,13753.0821586
E_155987,bus,route_7,13753.1548962
E_156000,car,route_8,13753.5957691
E_156002,car,route_8,13753.6694305
E_156021,car,route_8,13754.6913208
E_156111,car,route_8,13758.8489008
E_156119,car,route_8,13759.2124654
E_156135,car,route_8,13759.8707968
E_156025,car,route_7,13760.978659
E_156152,car,route_8,13761.8554669
E_156200,car,route_8,13764.702988500001
E_156208,car,route_6,13765.7999487
E_156260,car,route_8,13768.6436196
E_156191,car,route_7,13769.7365999
E_156280,car,route_8,13770.4720296
E_156293,car,route_6,13771.2703643
E_156302,car,route_8,13771.9269325
E_156340,car,route_8,13774.5492968
E_156400,car,route_8,13778.9881508
E_156545,car,route_7,13789.3264911
E_156556,car,route_7,13790.4203249
E_156754,car,route_7,13806.3588459
E_156778,car,route_6,13807.449186400001
E_156786,car,route_6,13807.8863575
E_156795,car,route_6,13808.6121115
