Name,Class,Direction,Time
N_12485,motorcycle,route_9,761.1187189000001

N_12495,motorcycle,route_10,761.6233559000001

N_12465,motorcycle,route_9,762.2040103

N_12519,motorcycle,route_9,762.7851795

N_12528,motorcycle,route_9,763.0795517

N_12529,motorcycle,route_9,763.0795676

N_12550,motorcycle,route_9,764.0176383

N_12461,motorcycle,route_10,764.8112702000001

N_12575,motorcycle,route_10,765.0963174000001

N_12543,motorcycle,route_10,765.2389413000001

N_12583,motorcycle,route_10,765.5285917

N_12588,motorcycle,route_11,765.7464784

N_12610,motorcycle,route_11,767.2618434000001

N_12611,motorcycle,route_11,767.4052614000001

N_12624,motorcycle,route_9,768.3473794

N_12615,motorcycle,route_10,769.2787788

N_12638,motorcycle,route_10,769.8619255

N_12606,motorcycle,route_9,771.6657471000001

N_12663,motorcycle,route_11,771.9570035

N_12661,motorcycle,route_10,772.3186576

N_12665,motorcycle,route_9,772.3186782

N_12675,motorcycle,route_10,772.9676686

N_12678,motorcycle,route_10,773.258059

N_12682,motorcycle,route_10,773.4730989000001

N_12685,motorcycle,route_9,773.5440185

N_12686,motorcycle,route_11,773.6161207

N_12557,car,route_10,773.9078408

N_12707,motorcycle,route_10,775.209795

N_12709,motorcycle,route_9,775.7836249000001

N_12727,motorcycle,route_11,776.3648395

N_12743,motorcycle,route_9,777.0865241

N_12744,motorcycle,route_9,777.2295444

N_12736,motorcycle,route_9,777.3733107

N_12734,motorcycle,route_10,777.5924651

N_12752,motorcycle,route_9,777.735713

N_12755,motorcycle,route_10,777.9520067000001

N_12782,motorcycle,route_9,779.262248

N_12567,car,route_10,780.3433741

N_12783,motorcycle,route_9,780.4887341

N_12798,motorcycle,route_11,780.7053301000001

N_12809,motorcycle,route_9,782.3756447000001

N_12814,motorcycle,route_9,782.6627822

N_12786,motorcycle,route_10,782.7347312

N_12825,motorcycle,route_11,783.6070689000001

N_12833,motorcycle,route_11,783.8940791

N_12781,motorcycle,route_9,784.2565737

